fabricante,modelo,codigo_modelo,url_modelo,href_original,texto_link,params
Tesla,Model 3,Model 3,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Tesla&modelo=Model 3,catalogomodelo.asp?fabricante=Tesla&modelo=Model 3,Model 3,"{'fabricante': ['Tesla'], 'modelo': ['Model 3']}"
Tesla,Model S,Model S,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Tesla&modelo=Model S,catalogomodelo.asp?fabricante=Tesla&modelo=Model S,Model S,"{'fabricante': ['Tesla'], 'modelo': ['Model S']}"
Tesla,Model X,Model X,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Tesla&modelo=Model X,catalogomodelo.asp?fabricante=Tesla&modelo=Model X,Model X,"{'fabricante': ['Tesla'], 'modelo': ['Model X']}"
Tesla,Model Y,Model Y,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Tesla&modelo=Model Y,catalogomodelo.asp?fabricante=Tesla&modelo=Model Y,Model Y,"{'fabricante': ['Tesla'], 'modelo': ['Model Y']}"
Toyota,86,86,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=86,catalogomodelo.asp?fabricante=Toyota&modelo=86,86,"{'fabricante': ['Toyota'], 'modelo': ['86']}"
Toyota,Avalon,Avalon,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Avalon,catalogomodelo.asp?fabricante=Toyota&modelo=Avalon,Avalon,"{'fabricante': ['Toyota'], 'modelo': ['Avalon']}"
Toyota,Bandeirante,Bandeirante,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Bandeirante,catalogomodelo.asp?fabricante=Toyota&modelo=Bandeirante,Bandeirante,"{'fabricante': ['Toyota'], 'modelo': ['Bandeirante']}"
Toyota,Camry,Camry,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Camry,catalogomodelo.asp?fabricante=Toyota&modelo=Camry,Camry,"{'fabricante': ['Toyota'], 'modelo': ['Camry']}"
Toyota,Camry Wagon,Camry Wagon,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Camry Wagon,catalogomodelo.asp?fabricante=Toyota&modelo=Camry Wagon,Camry Wagon,"{'fabricante': ['Toyota'], 'modelo': ['Camry Wagon']}"
Toyota,Corolla,Corolla,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Corolla,catalogomodelo.asp?fabricante=Toyota&modelo=Corolla,Corolla,"{'fabricante': ['Toyota'], 'modelo': ['Corolla']}"
Toyota,Corolla Cross,Corolla Cross,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Corolla Cross,catalogomodelo.asp?fabricante=Toyota&modelo=Corolla Cross,Corolla Cross,"{'fabricante': ['Toyota'], 'modelo': ['Corolla Cross']}"
Toyota,Corolla Hatch,Corolla Hatch,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Corolla Hatch,catalogomodelo.asp?fabricante=Toyota&modelo=Corolla Hatch,Corolla Hatch,"{'fabricante': ['Toyota'], 'modelo': ['Corolla Hatch']}"
Toyota,Corolla Wagon,Corolla Wagon,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Corolla Wagon,catalogomodelo.asp?fabricante=Toyota&modelo=Corolla Wagon,Corolla Wagon,"{'fabricante': ['Toyota'], 'modelo': ['Corolla Wagon']}"
Toyota,Corona,Corona,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Corona,catalogomodelo.asp?fabricante=Toyota&modelo=Corona,Corona,"{'fabricante': ['Toyota'], 'modelo': ['Corona']}"
Toyota,Etios,Etios,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Etios,catalogomodelo.asp?fabricante=Toyota&modelo=Etios,Etios,"{'fabricante': ['Toyota'], 'modelo': ['Etios']}"
Toyota,Etios Sedan,Etios Sedan,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Etios Sedan,catalogomodelo.asp?fabricante=Toyota&modelo=Etios Sedan,Etios Sedan,"{'fabricante': ['Toyota'], 'modelo': ['Etios Sedan']}"
Toyota,FJ Cruiser,FJ Cruiser,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=FJ Cruiser,catalogomodelo.asp?fabricante=Toyota&modelo=FJ Cruiser,FJ Cruiser,"{'fabricante': ['Toyota'], 'modelo': ['FJ Cruiser']}"
Toyota,Fielder,Fielder,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Fielder,catalogomodelo.asp?fabricante=Toyota&modelo=Fielder,Fielder,"{'fabricante': ['Toyota'], 'modelo': ['Fielder']}"
Toyota,Hiace,Hiace,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Hiace,catalogomodelo.asp?fabricante=Toyota&modelo=Hiace,Hiace,"{'fabricante': ['Toyota'], 'modelo': ['Hiace']}"
Toyota,Hilux,Hilux,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Hilux,catalogomodelo.asp?fabricante=Toyota&modelo=Hilux,Hilux,"{'fabricante': ['Toyota'], 'modelo': ['Hilux']}"
Toyota,Land Cruiser Prado,Land Cruiser Prado,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Land Cruiser Prado,catalogomodelo.asp?fabricante=Toyota&modelo=Land Cruiser Prado,Land Cruiser Prado,"{'fabricante': ['Toyota'], 'modelo': ['Land Cruiser Prado']}"
Toyota,MR2,MR2,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=MR2,catalogomodelo.asp?fabricante=Toyota&modelo=MR2,MR2,"{'fabricante': ['Toyota'], 'modelo': ['MR2']}"
Toyota,Paseo,Paseo,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Paseo,catalogomodelo.asp?fabricante=Toyota&modelo=Paseo,Paseo,"{'fabricante': ['Toyota'], 'modelo': ['Paseo']}"
Toyota,Previa,Previa,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Previa,catalogomodelo.asp?fabricante=Toyota&modelo=Previa,Previa,"{'fabricante': ['Toyota'], 'modelo': ['Previa']}"
Toyota,Prius,Prius,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Prius,catalogomodelo.asp?fabricante=Toyota&modelo=Prius,Prius,"{'fabricante': ['Toyota'], 'modelo': ['Prius']}"
Toyota,RAV4,RAV4,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=RAV4,catalogomodelo.asp?fabricante=Toyota&modelo=RAV4,RAV4,"{'fabricante': ['Toyota'], 'modelo': ['RAV4']}"
Toyota,SW4,SW4,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=SW4,catalogomodelo.asp?fabricante=Toyota&modelo=SW4,SW4,"{'fabricante': ['Toyota'], 'modelo': ['SW4']}"
Toyota,Sienna,Sienna,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Sienna,catalogomodelo.asp?fabricante=Toyota&modelo=Sienna,Sienna,"{'fabricante': ['Toyota'], 'modelo': ['Sienna']}"
Toyota,Supra,Supra,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Supra,catalogomodelo.asp?fabricante=Toyota&modelo=Supra,Supra,"{'fabricante': ['Toyota'], 'modelo': ['Supra']}"
Toyota,Tundra,Tundra,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Tundra,catalogomodelo.asp?fabricante=Toyota&modelo=Tundra,Tundra,"{'fabricante': ['Toyota'], 'modelo': ['Tundra']}"
Toyota,Yaris,Yaris,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Yaris,catalogomodelo.asp?fabricante=Toyota&modelo=Yaris,Yaris,"{'fabricante': ['Toyota'], 'modelo': ['Yaris']}"
Toyota,Yaris Cross,Yaris Cross,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Yaris Cross,catalogomodelo.asp?fabricante=Toyota&modelo=Yaris Cross,Yaris Cross,"{'fabricante': ['Toyota'], 'modelo': ['Yaris Cross']}"
Toyota,Yaris GR,Yaris GR,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Yaris GR,catalogomodelo.asp?fabricante=Toyota&modelo=Yaris GR,Yaris GR,"{'fabricante': ['Toyota'], 'modelo': ['Yaris GR']}"
Toyota,Yaris Sedan,Yaris Sedan,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=Yaris Sedan,catalogomodelo.asp?fabricante=Toyota&modelo=Yaris Sedan,Yaris Sedan,"{'fabricante': ['Toyota'], 'modelo': ['Yaris Sedan']}"
Toyota,bZ4X,bZ4X,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Toyota&modelo=bZ4X,catalogomodelo.asp?fabricante=Toyota&modelo=bZ4X,bZ4X,"{'fabricante': ['Toyota'], 'modelo': ['bZ4X']}"
Troller,Pantanal,Pantanal,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Troller&modelo=Pantanal,catalogomodelo.asp?fabricante=Troller&modelo=Pantanal,Pantanal,"{'fabricante': ['Troller'], 'modelo': ['Pantanal']}"
Troller,RF,RF,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Troller&modelo=RF,catalogomodelo.asp?fabricante=Troller&modelo=RF,RF,"{'fabricante': ['Troller'], 'modelo': ['RF']}"
Troller,T4,T4,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Troller&modelo=T4,catalogomodelo.asp?fabricante=Troller&modelo=T4,T4,"{'fabricante': ['Troller'], 'modelo': ['T4']}"
Volkswagen,1600,1600,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=1600,catalogomodelo.asp?fabricante=Volkswagen&modelo=1600,1600,"{'fabricante': ['Volkswagen'], 'modelo': ['1600']}"
Volkswagen,Amarok,Amarok,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Amarok,catalogomodelo.asp?fabricante=Volkswagen&modelo=Amarok,Amarok,"{'fabricante': ['Volkswagen'], 'modelo': ['Amarok']}"
Volkswagen,Apollo,Apollo,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Apollo,catalogomodelo.asp?fabricante=Volkswagen&modelo=Apollo,Apollo,"{'fabricante': ['Volkswagen'], 'modelo': ['Apollo']}"
Volkswagen,Arteon,Arteon,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Arteon,catalogomodelo.asp?fabricante=Volkswagen&modelo=Arteon,Arteon,"{'fabricante': ['Volkswagen'], 'modelo': ['Arteon']}"
Volkswagen,Arteon Shooting Brake,Arteon Shooting Brake,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Arteon Shooting Brake,catalogomodelo.asp?fabricante=Volkswagen&modelo=Arteon Shooting Brake,Arteon Shooting Brake,"{'fabricante': ['Volkswagen'], 'modelo': ['Arteon Shooting Brake']}"
Volkswagen,Bora,Bora,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Bora,catalogomodelo.asp?fabricante=Volkswagen&modelo=Bora,Bora,"{'fabricante': ['Volkswagen'], 'modelo': ['Bora']}"
Volkswagen,Brasilia,Brasilia,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Brasilia,catalogomodelo.asp?fabricante=Volkswagen&modelo=Brasilia,Brasilia,"{'fabricante': ['Volkswagen'], 'modelo': ['Brasilia']}"
Volkswagen,CC,CC,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=CC,catalogomodelo.asp?fabricante=Volkswagen&modelo=CC,CC,"{'fabricante': ['Volkswagen'], 'modelo': ['CC']}"
Volkswagen,Caravelle,Caravelle,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Caravelle,catalogomodelo.asp?fabricante=Volkswagen&modelo=Caravelle,Caravelle,"{'fabricante': ['Volkswagen'], 'modelo': ['Caravelle']}"
Volkswagen,Corrado,Corrado,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Corrado,catalogomodelo.asp?fabricante=Volkswagen&modelo=Corrado,Corrado,"{'fabricante': ['Volkswagen'], 'modelo': ['Corrado']}"
Volkswagen,CrossFox,CrossFox,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=CrossFox,catalogomodelo.asp?fabricante=Volkswagen&modelo=CrossFox,CrossFox,"{'fabricante': ['Volkswagen'], 'modelo': ['CrossFox']}"
Volkswagen,Delivery,Delivery,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Delivery,catalogomodelo.asp?fabricante=Volkswagen&modelo=Delivery,Delivery,"{'fabricante': ['Volkswagen'], 'modelo': ['Delivery']}"
Volkswagen,Eos,Eos,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Eos,catalogomodelo.asp?fabricante=Volkswagen&modelo=Eos,Eos,"{'fabricante': ['Volkswagen'], 'modelo': ['Eos']}"
Volkswagen,Eurovan,Eurovan,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Eurovan,catalogomodelo.asp?fabricante=Volkswagen&modelo=Eurovan,Eurovan,"{'fabricante': ['Volkswagen'], 'modelo': ['Eurovan']}"
Volkswagen,Fox,Fox,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Fox,catalogomodelo.asp?fabricante=Volkswagen&modelo=Fox,Fox,"{'fabricante': ['Volkswagen'], 'modelo': ['Fox']}"
Volkswagen,Fusca,Fusca,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Fusca,catalogomodelo.asp?fabricante=Volkswagen&modelo=Fusca,Fusca,"{'fabricante': ['Volkswagen'], 'modelo': ['Fusca']}"
Volkswagen,Gol,Gol,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Gol,catalogomodelo.asp?fabricante=Volkswagen&modelo=Gol,Gol,"{'fabricante': ['Volkswagen'], 'modelo': ['Gol']}"
Volkswagen,Golf,Golf,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Golf,catalogomodelo.asp?fabricante=Volkswagen&modelo=Golf,Golf,"{'fabricante': ['Volkswagen'], 'modelo': ['Golf']}"
Volkswagen,Golf Cabriolet,Golf Cabriolet,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Golf Cabriolet,catalogomodelo.asp?fabricante=Volkswagen&modelo=Golf Cabriolet,Golf Cabriolet,"{'fabricante': ['Volkswagen'], 'modelo': ['Golf Cabriolet']}"
Volkswagen,Golf Variant,Golf Variant,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Golf Variant,catalogomodelo.asp?fabricante=Volkswagen&modelo=Golf Variant,Golf Variant,"{'fabricante': ['Volkswagen'], 'modelo': ['Golf Variant']}"
Volkswagen,ID.4,ID.4,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=ID.4,catalogomodelo.asp?fabricante=Volkswagen&modelo=ID.4,ID.4,"{'fabricante': ['Volkswagen'], 'modelo': ['ID.4']}"
Volkswagen,ID.Buzz,ID.Buzz,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=ID.Buzz,catalogomodelo.asp?fabricante=Volkswagen&modelo=ID.Buzz,ID.Buzz,"{'fabricante': ['Volkswagen'], 'modelo': ['ID.Buzz']}"
Volkswagen,Jetta,Jetta,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Jetta,catalogomodelo.asp?fabricante=Volkswagen&modelo=Jetta,Jetta,"{'fabricante': ['Volkswagen'], 'modelo': ['Jetta']}"
Volkswagen,Jetta Variant,Jetta Variant,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Jetta Variant,catalogomodelo.asp?fabricante=Volkswagen&modelo=Jetta Variant,Jetta Variant,"{'fabricante': ['Volkswagen'], 'modelo': ['Jetta Variant']}"
Volkswagen,Karmann-Ghia,Karmann-Ghia,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Karmann-Ghia,catalogomodelo.asp?fabricante=Volkswagen&modelo=Karmann-Ghia,Karmann-Ghia,"{'fabricante': ['Volkswagen'], 'modelo': ['Karmann-Ghia']}"
Volkswagen,Kombi,Kombi,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Kombi,catalogomodelo.asp?fabricante=Volkswagen&modelo=Kombi,Kombi,"{'fabricante': ['Volkswagen'], 'modelo': ['Kombi']}"
Volkswagen,Logus,Logus,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Logus,catalogomodelo.asp?fabricante=Volkswagen&modelo=Logus,Logus,"{'fabricante': ['Volkswagen'], 'modelo': ['Logus']}"
Volkswagen,New Beetle,New Beetle,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=New Beetle,catalogomodelo.asp?fabricante=Volkswagen&modelo=New Beetle,New Beetle,"{'fabricante': ['Volkswagen'], 'modelo': ['New Beetle']}"
Volkswagen,Nivus,Nivus,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Nivus,catalogomodelo.asp?fabricante=Volkswagen&modelo=Nivus,Nivus,"{'fabricante': ['Volkswagen'], 'modelo': ['Nivus']}"
Volkswagen,Parati,Parati,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Parati,catalogomodelo.asp?fabricante=Volkswagen&modelo=Parati,Parati,"{'fabricante': ['Volkswagen'], 'modelo': ['Parati']}"
Volkswagen,Passat,Passat,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Passat,catalogomodelo.asp?fabricante=Volkswagen&modelo=Passat,Passat,"{'fabricante': ['Volkswagen'], 'modelo': ['Passat']}"
Volkswagen,Passat Variant,Passat Variant,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Passat Variant,catalogomodelo.asp?fabricante=Volkswagen&modelo=Passat Variant,Passat Variant,"{'fabricante': ['Volkswagen'], 'modelo': ['Passat Variant']}"
Volkswagen,Phaeton,Phaeton,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Phaeton,catalogomodelo.asp?fabricante=Volkswagen&modelo=Phaeton,Phaeton,"{'fabricante': ['Volkswagen'], 'modelo': ['Phaeton']}"
Volkswagen,Pointer,Pointer,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Pointer,catalogomodelo.asp?fabricante=Volkswagen&modelo=Pointer,Pointer,"{'fabricante': ['Volkswagen'], 'modelo': ['Pointer']}"
Volkswagen,Polo,Polo,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Polo,catalogomodelo.asp?fabricante=Volkswagen&modelo=Polo,Polo,"{'fabricante': ['Volkswagen'], 'modelo': ['Polo']}"
Volkswagen,Polo Classic,Polo Classic,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Polo Classic,catalogomodelo.asp?fabricante=Volkswagen&modelo=Polo Classic,Polo Classic,"{'fabricante': ['Volkswagen'], 'modelo': ['Polo Classic']}"
Volkswagen,Polo Sedan,Polo Sedan,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Polo Sedan,catalogomodelo.asp?fabricante=Volkswagen&modelo=Polo Sedan,Polo Sedan,"{'fabricante': ['Volkswagen'], 'modelo': ['Polo Sedan']}"
Volkswagen,Quantum,Quantum,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Quantum,catalogomodelo.asp?fabricante=Volkswagen&modelo=Quantum,Quantum,"{'fabricante': ['Volkswagen'], 'modelo': ['Quantum']}"
Volkswagen,SP,SP,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=SP,catalogomodelo.asp?fabricante=Volkswagen&modelo=SP,SP,"{'fabricante': ['Volkswagen'], 'modelo': ['SP']}"
Volkswagen,Santana,Santana,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Santana,catalogomodelo.asp?fabricante=Volkswagen&modelo=Santana,Santana,"{'fabricante': ['Volkswagen'], 'modelo': ['Santana']}"
Volkswagen,Saveiro,Saveiro,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Saveiro,catalogomodelo.asp?fabricante=Volkswagen&modelo=Saveiro,Saveiro,"{'fabricante': ['Volkswagen'], 'modelo': ['Saveiro']}"
Volkswagen,Space Cross,Space Cross,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Space Cross,catalogomodelo.asp?fabricante=Volkswagen&modelo=Space Cross,Space Cross,"{'fabricante': ['Volkswagen'], 'modelo': ['Space Cross']}"
Volkswagen,SpaceFox,SpaceFox,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=SpaceFox,catalogomodelo.asp?fabricante=Volkswagen&modelo=SpaceFox,SpaceFox,"{'fabricante': ['Volkswagen'], 'modelo': ['SpaceFox']}"
Volkswagen,T-Cross,T-Cross,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=T-Cross,catalogomodelo.asp?fabricante=Volkswagen&modelo=T-Cross,T-Cross,"{'fabricante': ['Volkswagen'], 'modelo': ['T-Cross']}"
Volkswagen,TL,TL,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=TL,catalogomodelo.asp?fabricante=Volkswagen&modelo=TL,TL,"{'fabricante': ['Volkswagen'], 'modelo': ['TL']}"
Volkswagen,Taos,Taos,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Taos,catalogomodelo.asp?fabricante=Volkswagen&modelo=Taos,Taos,"{'fabricante': ['Volkswagen'], 'modelo': ['Taos']}"
Volkswagen,Tera,Tera,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Tera,catalogomodelo.asp?fabricante=Volkswagen&modelo=Tera,Tera,"{'fabricante': ['Volkswagen'], 'modelo': ['Tera']}"
Volkswagen,Tiguan,Tiguan,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Tiguan,catalogomodelo.asp?fabricante=Volkswagen&modelo=Tiguan,Tiguan,"{'fabricante': ['Volkswagen'], 'modelo': ['Tiguan']}"
Volkswagen,Touareg,Touareg,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Touareg,catalogomodelo.asp?fabricante=Volkswagen&modelo=Touareg,Touareg,"{'fabricante': ['Volkswagen'], 'modelo': ['Touareg']}"
Volkswagen,Tukan,Tukan,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Tukan,catalogomodelo.asp?fabricante=Volkswagen&modelo=Tukan,Tukan,"{'fabricante': ['Volkswagen'], 'modelo': ['Tukan']}"
Volkswagen,Up,Up,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Up,catalogomodelo.asp?fabricante=Volkswagen&modelo=Up,Up,"{'fabricante': ['Volkswagen'], 'modelo': ['Up']}"
Volkswagen,Van,Van,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Van,catalogomodelo.asp?fabricante=Volkswagen&modelo=Van,Van,"{'fabricante': ['Volkswagen'], 'modelo': ['Van']}"
Volkswagen,Variant,Variant,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Variant,catalogomodelo.asp?fabricante=Volkswagen&modelo=Variant,Variant,"{'fabricante': ['Volkswagen'], 'modelo': ['Variant']}"
Volkswagen,Virtus,Virtus,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Virtus,catalogomodelo.asp?fabricante=Volkswagen&modelo=Virtus,Virtus,"{'fabricante': ['Volkswagen'], 'modelo': ['Virtus']}"
Volkswagen,Voyage,Voyage,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volkswagen&modelo=Voyage,catalogomodelo.asp?fabricante=Volkswagen&modelo=Voyage,Voyage,"{'fabricante': ['Volkswagen'], 'modelo': ['Voyage']}"
Volvo,460,460,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=460,catalogomodelo.asp?fabricante=Volvo&modelo=460,460,"{'fabricante': ['Volvo'], 'modelo': ['460']}"
Volvo,850,850,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=850,catalogomodelo.asp?fabricante=Volvo&modelo=850,850,"{'fabricante': ['Volvo'], 'modelo': ['850']}"
Volvo,850 SW,850 SW,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=850 SW,catalogomodelo.asp?fabricante=Volvo&modelo=850 SW,850 SW,"{'fabricante': ['Volvo'], 'modelo': ['850 SW']}"
Volvo,940,940,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Volvo&modelo=940,catalogomodelo.asp?fabricante=Volvo&modelo=940,940,"{'fabricante': ['Volvo'], 'modelo': ['940']}"
